timestamp,author,authorChannelId,message
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:17.880534+00:00,@界王神様-h3u,UC0MIkF3JtZ8yU5DLLU8VxnA,忘れてんのかな
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:11:58.976406+00:00,@オネエパン,UCs4_CdFodovHKPW1TXwmMDw,GOATさんクラシコ楽しみにしてたのに...
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:03.326192+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,もう始まるけどなw
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:12:24.806936+00:00,@rin2418,UC4GupB5_dSenQ4pvq2E_YOg,あら
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:31.220784+00:00,@和希-t2f,UCcd5B3Uo-DuZwoaEVe_l0ag,きた
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
2025-10-27 00:13:35.044084+00:00,@マドリディスモ原理主義者,UCiUO34dYsCm5c6pM0R8X-5Q,おはようございます！
