timestamp,author,authorChannelId,message
2025-08-31 21:56:41.114769+00:00,ルパン4世,UCaFYgO_a0qQXth3jncUK1vw,こんばんわー！今日こそ勝ちましょう！
2025-08-31 21:56:55.586753+00:00,Trader K,UCydq6fPfHppgnfmdfstVqBA,この試合の後のリヴァプールとアーセナルの試合も楽しみやなぁ
2025-08-31 21:57:00.324088+00:00,waonngamu,UCikLNGpQJ6rQ0kCAXdviN9Q,今からだな
2025-08-31 21:57:05.609187+00:00,P an,UCXrSLoSG4nai3droUUfv9JA,こんばんはー豊スタで小原さんと写真撮ってきました
2025-08-31 21:57:07.729547+00:00,K84,UCQOJtSSm9ZHmxPLD-jU9zHA,帽子かぶってないの久々に見た　かっこいい
2025-08-31 21:57:12.131552+00:00,ブラジル代表,UCKRg4upvWhlsvrLdRXwPpjQ,ヌネスよりリコの方が三苫的には良さそう
2025-08-31 21:57:14.029727+00:00,たく,UCgee9VyFwVigHiZGfbEIAPA,デカウパー前回ひどかったな
2025-08-31 21:57:14.421374+00:00,takinista,UCR87md5iRYbN6BUdocwCiew,デカイパー＞カドゥオグルなんだね
2025-08-31 21:57:14.454944+00:00,じんぺえ,UCuUS5ctaiBJ8VNp0nccs7ww,三笘決めよう
2025-08-31 21:57:15.080578+00:00,トマトそーす,UCRa5_7pG0JSEu-SzoH_PKUA,黒シティ怖いな😨
2025-08-31 21:57:23.114523+00:00,ちゃいらて,UCycXL2d-HitfvZgEsZy5eBQ,ミンテほんと頼む
2025-08-31 21:57:25.129117+00:00,ルパン4世,UCaFYgO_a0qQXth3jncUK1vw,三苫とミンテにかかっている
2025-08-31 21:57:32.103261+00:00,kk,UCtwWsCRZ8jYr63ghX5F9t2w,ミンテはやれる男だ
2025-08-31 21:57:35.497103+00:00,K.D,UCbfVaxNqbUDnmeH4GYIzGHA,シティの2ndユニはめちゃくちゃカッコいい！！
2025-08-31 21:57:40.734274+00:00,MIKITY_75,UCJ-LD4M10F100CF4j2soxdQ,こんばんは～
2025-08-31 21:57:41.129763+00:00,ドログバ,UCAef1WlAWJKGA81hYP-0oRQ,三笘のST良い
2025-08-31 21:57:45.550338+00:00,たく,UCgee9VyFwVigHiZGfbEIAPA,カドゥオール守備きつい
